#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 08 19 09 00  MM   MM   MM    MM    MM    MM  MM 1013.8  29.7    MM    MM   MM -0.8    MM
2023 08 19 08 00  MM   MM   MM    MM    MM    MM  MM 1013.9  29.8    MM    MM   MM -0.9    MM
2023 08 19 07 00  MM   MM   MM    MM    MM    MM  MM 1014.1  29.8    MM    MM   MM -0.6    MM
2023 08 19 06 00  MM   MM   MM    MM    MM    MM  MM 1014.6  30.0    MM    MM   MM +0.0    MM
2023 08 19 05 00  MM   MM   MM    MM    MM    MM  MM 1014.8  30.1    MM    MM   MM +0.7    MM
2023 08 19 04 00  MM   MM   MM    MM    MM    MM  MM 1014.7  30.2    MM    MM   MM +0.9    MM
2023 08 19 03 00  MM   MM   MM    MM    MM    MM  MM 1014.4  30.2    MM    MM   MM +0.9    MM
2023 08 19 02 00  MM   MM   MM    MM    MM    MM  MM 1014.1  30.4    MM    MM   MM +0.7    MM
2023 08 19 01 00  MM   MM   MM    MM    MM    MM  MM 1013.8  30.4    MM    MM   MM +0.3    MM
2023 08 19 00 00  MM   MM   MM    MM    MM    MM  MM 1013.5  30.7    MM    MM   MM -0.3    MM
2023 08 18 23 00  MM   MM   MM    MM    MM    MM  MM 1013.4  30.8    MM    MM   MM -0.8    MM
2023 08 18 22 00  MM   MM   MM    MM    MM    MM  MM 1013.5  31.3    MM    MM   MM -1.5    MM
2023 08 18 21 00  MM   MM   MM    MM    MM    MM  MM 1013.8  30.6    MM    MM   MM -1.5    MM
2023 08 18 20 00  MM   MM   MM    MM    MM    MM  MM 1014.2  30.6    MM    MM   MM -1.9    MM
2023 08 18 19 00  MM   MM   MM    MM    MM    MM  MM 1015.0  30.3    MM    MM   MM -1.2    MM
2023 08 18 18 00  MM   MM   MM    MM    MM    MM  MM 1015.3  29.4    MM    MM   MM -0.9    MM
2023 08 18 17 00  MM   MM   MM    MM    MM    MM  MM 1016.1  29.1    MM    MM   MM +0.4    MM
2023 08 18 16 00  MM   MM   MM    MM    MM    MM  MM 1016.2  28.7    MM    MM   MM +1.2    MM
2023 08 18 15 00  MM   MM   MM    MM    MM    MM  MM 1016.2  28.8    MM    MM   MM +1.4    MM
2023 08 18 14 00  MM   MM   MM    MM    MM    MM  MM 1015.7  28.7    MM    MM   MM +1.5    MM
2023 08 18 13 00  MM   MM   MM    MM    MM    MM  MM 1015.0  28.7    MM    MM   MM +1.1    MM
2023 08 18 12 00  MM   MM   MM    MM    MM    MM  MM 1014.8  29.1    MM    MM   MM +1.2    MM
2023 08 18 11 00  MM   MM   MM    MM    MM    MM  MM 1014.2  29.1    MM    MM   MM +0.7    MM
2023 08 18 10 00  MM   MM   MM    MM    MM    MM  MM 1013.9  29.0    MM    MM   MM +0.5    MM
2023 08 18 09 00  MM   MM   MM    MM    MM    MM  MM 1013.6  29.1    MM    MM   MM -0.0    MM
2023 08 18 08 00  MM   MM   MM    MM    MM    MM  MM 1013.5  29.2    MM    MM   MM -0.6    MM
2023 08 18 07 00  MM   MM   MM    MM    MM    MM  MM 1013.4  29.3    MM    MM   MM -1.0    MM
2023 08 18 06 00  MM   MM   MM    MM    MM    MM  MM 1013.8  29.5    MM    MM   MM -0.9    MM
2023 08 18 05 00  MM   MM   MM    MM    MM    MM  MM 1014.1  29.5    MM    MM   MM +0.0    MM
2023 08 18 04 00  MM   MM   MM    MM    MM    MM  MM 1014.4  29.9    MM    MM   MM +1.0    MM
2023 08 18 03 00  MM   MM   MM    MM    MM    MM  MM 1014.7  29.7    MM    MM   MM +1.0    MM
2023 08 18 02 00  MM   MM   MM    MM    MM    MM  MM 1014.3  29.7    MM    MM   MM +0.8    MM
2023 08 18 01 00  MM   MM   MM    MM    MM    MM  MM 1013.4  30.0    MM    MM   MM +0.3    MM
2023 08 18 00 00  MM   MM   MM    MM    MM    MM  MM 1013.7  30.1    MM    MM   MM +0.4    MM
2023 08 17 23 00  MM   MM   MM    MM    MM    MM  MM 1013.5  30.4    MM    MM   MM -0.0    MM
2023 08 17 22 00  MM   MM   MM    MM    MM    MM  MM 1013.1  30.2    MM    MM   MM -0.7    MM
2023 08 17 21 00  MM   MM   MM    MM    MM    MM  MM 1013.3  30.0    MM    MM   MM -0.8    MM
2023 08 17 20 00  MM   MM   MM    MM    MM    MM  MM 1013.4  30.0    MM    MM   MM   MM    MM
2023 08 17 19 00  MM   MM   MM    MM    MM    MM  MM 1013.8  30.0    MM    MM   MM -1.3    MM
2023 08 17 18 00  MM   MM   MM    MM    MM    MM  MM 1014.1  30.0    MM    MM   MM -1.0    MM
2023 08 17 16 00  MM   MM   MM    MM    MM    MM  MM 1015.1  29.0    MM    MM   MM +1.0    MM
2023 08 17 15 00  MM   MM   MM    MM    MM    MM  MM 1015.1  29.7    MM    MM   MM +1.4    MM
2023 08 17 14 00  MM   MM   MM    MM    MM    MM  MM 1014.5  29.4    MM    MM   MM +1.3    MM
2023 08 17 13 00  MM   MM   MM    MM    MM    MM  MM 1014.1  29.5    MM    MM   MM +1.2    MM
2023 08 17 12 00  MM   MM   MM    MM    MM    MM  MM 1013.7  29.0    MM    MM   MM +1.3    MM
2023 08 17 11 00  MM   MM   MM    MM    MM    MM  MM 1013.2  28.9    MM    MM   MM +0.4    MM
2023 08 17 10 00  MM   MM   MM    MM    MM    MM  MM 1012.9  28.5    MM    MM   MM -1.1    MM
2023 08 17 09 00  MM   MM   MM    MM    MM    MM  MM 1012.4  28.8    MM    MM   MM -0.4    MM
2023 08 17 08 00  MM   MM   MM    MM    MM    MM  MM 1012.8  25.7    MM    MM   MM -0.7    MM
2023 08 17 07 00  MM   MM   MM    MM    MM    MM  MM 1014.0  25.1    MM    MM   MM -0.0    MM
2023 08 17 06 00  MM   MM   MM    MM    MM    MM  MM 1012.8  27.9    MM    MM   MM -0.8    MM
2023 08 17 05 00  MM   MM   MM    MM    MM    MM  MM 1013.5  29.9    MM    MM   MM +0.5    MM
2023 08 17 04 00  MM   MM   MM    MM    MM    MM  MM 1013.8  30.1    MM    MM   MM +0.6    MM
2023 08 17 03 00  MM   MM   MM    MM    MM    MM  MM 1013.6  30.0    MM    MM   MM +1.2    MM
2023 08 17 02 00  MM   MM   MM    MM    MM    MM  MM 1013.0  29.5    MM    MM   MM +0.4    MM
2023 08 17 01 00  MM   MM   MM    MM    MM    MM  MM 1013.2  29.8    MM    MM   MM +0.3    MM
2023 08 17 00 00  MM   MM   MM    MM    MM    MM  MM 1012.4  29.7    MM    MM   MM +0.0    MM
2023 08 16 23 00  MM   MM   MM    MM    MM    MM  MM 1012.6  29.8    MM    MM   MM +0.0    MM
2023 08 16 22 00  MM   MM   MM    MM    MM    MM  MM 1012.9  29.9    MM    MM   MM -1.0    MM
2023 08 16 21 00  MM   MM   MM    MM    MM    MM  MM 1012.6  29.6    MM    MM   MM -2.0    MM
2023 08 16 20 00  MM   MM   MM    MM    MM    MM  MM 1012.8  29.3    MM    MM   MM -2.4    MM
2023 08 16 19 00  MM   MM   MM    MM    MM    MM  MM 1013.9  29.6    MM    MM   MM -1.4    MM
2023 08 16 18 00  MM   MM   MM    MM    MM    MM  MM 1014.6  29.4    MM    MM   MM -0.5    MM
2023 08 16 17 00  MM   MM   MM    MM    MM    MM  MM 1015.2  29.2    MM    MM   MM +0.9    MM
2023 08 16 16 00  MM   MM   MM    MM    MM    MM  MM 1015.3  29.0    MM    MM   MM +0.9    MM
2023 08 16 15 00  MM   MM   MM    MM    MM    MM  MM 1015.1  28.3    MM    MM   MM +1.0    MM
2023 08 16 14 00  MM   MM   MM    MM    MM    MM  MM 1014.3  27.7    MM    MM   MM +0.5    MM
2023 08 16 13 00  MM   MM   MM    MM    MM    MM  MM 1014.4  27.1    MM    MM   MM +1.0    MM
2023 08 16 12 00  MM   MM   MM    MM    MM    MM  MM 1014.1  25.6    MM    MM   MM +0.8    MM
2023 08 16 11 00  MM   MM   MM    MM    MM    MM  MM 1013.8  27.0    MM    MM   MM +0.3    MM
2023 08 16 10 00  MM   MM   MM    MM    MM    MM  MM 1013.4  28.6    MM    MM   MM +0.0    MM
2023 08 16 09 00  MM   MM   MM    MM    MM    MM  MM 1013.3  30.0    MM    MM   MM +0.0    MM
2023 08 16 08 00  MM   MM   MM    MM    MM    MM  MM 1013.5  29.8    MM    MM   MM -0.3    MM
2023 08 16 07 00  MM   MM   MM    MM    MM    MM  MM 1013.5  29.9    MM    MM   MM -1.2    MM
2023 08 16 06 00  MM   MM   MM    MM    MM    MM  MM 1013.5  30.0    MM    MM   MM -2.4    MM
2023 08 16 05 00  MM   MM   MM    MM    MM    MM  MM 1013.8  30.4    MM    MM   MM -1.7    MM
2023 08 16 04 00  MM   MM   MM    MM    MM    MM  MM 1014.7  29.4    MM    MM   MM +0.4    MM
2023 08 16 03 00  MM   MM   MM    MM    MM    MM  MM 1015.9  29.7    MM    MM   MM +2.3    MM
2023 08 16 02 00  MM   MM   MM    MM    MM    MM  MM 1015.5  30.4    MM    MM   MM +2.3    MM
2023 08 16 01 00  MM   MM   MM    MM    MM    MM  MM 1014.3  30.7    MM    MM   MM +0.6    MM
2023 08 16 00 00  MM   MM   MM    MM    MM    MM  MM 1013.6  30.7    MM    MM   MM -0.0    MM
2023 08 15 23 00  MM   MM   MM    MM    MM    MM  MM 1013.2  30.9    MM    MM   MM -1.5    MM
2023 08 15 22 00  MM   MM   MM    MM    MM    MM  MM 1013.7  31.1    MM    MM   MM -2.1    MM
2023 08 15 21 00  MM   MM   MM    MM    MM    MM  MM 1013.6  31.0    MM    MM   MM -2.4    MM
2023 08 15 20 00  MM   MM   MM    MM    MM    MM  MM 1014.7  30.5    MM    MM   MM -2.0    MM
2023 08 15 19 00  MM   MM   MM    MM    MM    MM  MM 1015.8  30.7    MM    MM   MM -1.4    MM
2023 08 15 18 00  MM   MM   MM    MM    MM    MM  MM 1016.0  30.3    MM    MM   MM -0.7    MM
2023 08 15 17 00  MM   MM   MM    MM    MM    MM  MM 1016.7  30.7    MM    MM   MM +0.0    MM
2023 08 15 16 00  MM   MM   MM    MM    MM    MM  MM 1017.2  30.7    MM    MM   MM +0.3    MM
2023 08 15 15 00  MM   MM   MM    MM    MM    MM  MM 1016.7  30.8    MM    MM   MM +0.4    MM
2023 08 15 14 00  MM   MM   MM    MM    MM    MM  MM 1016.9  30.5    MM    MM   MM +0.9    MM
2023 08 15 13 00  MM   MM   MM    MM    MM    MM  MM 1016.9  30.4    MM    MM   MM +1.5    MM
2023 08 15 12 00  MM   MM   MM    MM    MM    MM  MM 1016.3  30.3    MM    MM   MM +1.2    MM
2023 08 15 11 00  MM   MM   MM    MM    MM    MM  MM 1016.0  30.3    MM    MM   MM +1.3    MM
2023 08 15 10 00  MM   MM   MM    MM    MM    MM  MM 1015.4  30.3    MM    MM   MM +0.3    MM
2023 08 15 09 00  MM   MM   MM    MM    MM    MM  MM 1015.1  30.3    MM    MM   MM -0.6    MM
2023 08 15 08 00  MM   MM   MM    MM    MM    MM  MM 1014.7  30.4    MM    MM   MM -2.0    MM
2023 08 15 07 00  MM   MM   MM    MM    MM    MM  MM 1015.1  30.5    MM    MM   MM -1.8    MM
2023 08 15 06 00  MM   MM   MM    MM    MM    MM  MM 1015.7  30.5    MM    MM   MM -1.5    MM
2023 08 15 05 00  MM   MM   MM    MM    MM    MM  MM 1016.7  30.5    MM    MM   MM +0.0    MM
2023 08 15 04 00  MM   MM   MM    MM    MM    MM  MM 1016.9  30.5    MM    MM   MM +0.7    MM
2023 08 15 03 00  MM   MM   MM    MM    MM    MM  MM 1017.2  30.3    MM    MM   MM +1.5    MM
2023 08 15 02 00  MM   MM   MM    MM    MM    MM  MM 1016.9  30.4    MM    MM   MM +1.1    MM
2023 08 15 01 00  MM   MM   MM    MM    MM    MM  MM 1016.2  30.6    MM    MM   MM -0.0    MM
2023 08 15 00 00  MM   MM   MM    MM    MM    MM  MM 1015.7  30.6    MM    MM   MM +0.0    MM
2023 08 14 23 00  MM   MM   MM    MM    MM    MM  MM 1015.8  31.1    MM    MM   MM -0.3    MM
2023 08 14 22 00  MM   MM   MM    MM    MM    MM  MM 1016.4  31.2    MM    MM   MM -0.5    MM
2023 08 14 21 00  MM   MM   MM    MM    MM    MM  MM 1015.8  30.9    MM    MM   MM -1.4    MM
2023 08 14 20 00  MM   MM   MM    MM    MM    MM  MM 1016.1  30.9    MM    MM   MM -1.6    MM
2023 08 14 19 00  MM   MM   MM    MM    MM    MM  MM 1016.9  31.2    MM    MM   MM -1.2    MM
2023 08 14 18 00  MM   MM   MM    MM    MM    MM  MM 1017.2  30.6    MM    MM   MM -1.0    MM
2023 08 14 17 00  MM   MM   MM    MM    MM    MM  MM 1017.7  30.2    MM    MM   MM -0.3    MM
2023 08 14 16 00  MM   MM   MM    MM    MM    MM  MM 1018.1  29.7    MM    MM   MM +0.7    MM
2023 08 14 15 00  MM   MM   MM    MM    MM    MM  MM 1018.2  29.6    MM    MM   MM +1.7    MM
2023 08 14 14 00  MM   MM   MM    MM    MM    MM  MM 1018.0  29.7    MM    MM   MM +2.2    MM
2023 08 14 13 00  MM   MM   MM    MM    MM    MM  MM 1017.4  30.0    MM    MM   MM +2.2    MM
2023 08 14 12 00  MM   MM   MM    MM    MM    MM  MM 1016.5  30.0    MM    MM   MM +1.8    MM
2023 08 14 11 00  MM   MM   MM    MM    MM    MM  MM 1015.8  29.8    MM    MM   MM +1.1    MM
2023 08 14 10 00  MM   MM   MM    MM    MM    MM  MM 1015.2  29.9    MM    MM   MM -0.0    MM
2023 08 14 09 00  MM   MM   MM    MM    MM    MM  MM 1014.7  29.9    MM    MM   MM -1.4    MM
2023 08 14 08 00  MM   MM   MM    MM    MM    MM  MM 1014.7  29.9    MM    MM   MM -2.1    MM
2023 08 14 07 00  MM   MM   MM    MM    MM    MM  MM 1015.2  30.0    MM    MM   MM -2.3    MM
2023 08 14 06 00  MM   MM   MM    MM    MM    MM  MM 1016.1  30.2    MM    MM   MM -1.7    MM
2023 08 14 05 00  MM   MM   MM    MM    MM    MM  MM 1016.8  30.4    MM    MM   MM -0.4    MM
2023 08 14 04 00  MM   MM   MM    MM    MM    MM  MM 1017.5  30.5    MM    MM   MM +1.2    MM
2023 08 14 03 00  MM   MM   MM    MM    MM    MM  MM 1017.8  30.6    MM    MM   MM +2.3    MM
2023 08 14 02 00  MM   MM   MM    MM    MM    MM  MM 1017.2  30.7    MM    MM   MM +2.3    MM
2023 08 14 01 00  MM   MM   MM    MM    MM    MM  MM 1016.3  30.8    MM    MM   MM +1.1    MM
2023 08 14 00 00  MM   MM   MM    MM    MM    MM  MM 1015.5  30.9    MM    MM   MM -0.0    MM
